@relation train

@attribute x numeric
@attribute y numeric
@attribute color {W,B}

@data
0.499114,0.679121,W
1.570743,0.662799,B
0.591404,0.739307,W
0.597415,0.320464,W
0.643443,0.252498,W
1.763019,0.173853,B
1.598476,0.304506,B
0.817185,0.505238,W
0.862803,0.521227,W
1.171734,0.458347,B
1.326321,0.606638,B
0.678871,0.687227,W
0.536652,0.93697,W
1.825672,0.796399,B
1.720652,0.353193,B
1.425996,0.87833,B
1.799799,0.285486,B
1.839842,0.928632,B
0.07911,0.367467,W
0.644333,0.236953,W
1.988921,0.911373,B
1.079239,0.692561,B
1.816848,0.553876,B
1.594922,0.206992,B
1.250278,0.774004,B
0.23402,0.017835,W
0.620425,0.715473,W
1.205313,0.502998,B
1.205812,0.829074,B
0.162623,0.952502,W
1.735148,0.814942,B
0.417293,0.910015,W
1.035929,0.019527,B
1.718566,0.860316,B
1.415441,0.455202,B
0.43786,0.109078,W
1.848287,0.688864,B
0.392253,0.113205,W
0.097894,0.756361,W
0.618211,0.542474,W
0.540868,0.321739,W
1.344817,0.893293,B
1.027304,0.033844,B
1.69532,0.223114,B
0.166404,0.638514,W
1.86786,0.393789,B
1.538216,0.018116,B
1.497299,0.9215,B
1.582062,0.082018,B
1.49136,0.971167,B
0.930242,0.4018,W
1.79258,0.484725,B
1.854856,0.96521,B
0.920121,0.36713,W
1.573085,0.208534,B
1.766442,0.708899,B
0.020517,0.089987,W
0.504178,0.175579,W
1.949418,0.923451,B
0.019897,0.749629,W
1.571622,0.961676,B
1.033477,0.923283,B
1.626171,0.149304,B
0.528538,0.434413,W
0.13305,0.611857,W
0.355635,0.574221,W
0.076104,0.505322,W
0.096851,0.905465,W
1.925633,0.170164,B
1.621638,0.111972,B
0.569214,0.871496,W
1.340241,0.598299,B
0.89896,0.238584,W
0.525406,0.071534,W
0.884814,0.771617,W
1.212208,0.145792,B
0.460529,0.001987,W
0.333489,0.125539,W
1.481325,0.57064,B
0.674779,0.5845,W
0.324785,0.337009,W
1.788794,0.071193,B
1.731371,0.259038,B
0.336534,0.275695,W
0.654168,0.393524,W
1.622494,0.76237,B
0.199783,0.896,W
0.023226,0.787423,W
0.617243,0.356743,W
0.643052,0.413853,W
1.669488,0.853091,B
1.079055,0.553512,B
1.801136,0.692581,B
1.419023,0.396156,B
1.286244,0.369088,B
1.562777,0.043009,B
0.366241,0.346503,W
0.474289,0.10046,W
1.096771,0.340685,B
0.640422,0.19632,W
0.652006,0.442796,W
0.611424,0.981377,W
1.31259,0.398649,B
0.247573,0.594286,W
0.769635,0.489312,W
0.513411,0.231102,W
1.001373,0.657857,B
1.139174,0.835661,B
0.683492,0.926014,W
1.169354,0.930184,B
0.461761,0.761032,W
0.140644,0.285477,W
0.355944,0.049593,W
1.219307,0.025082,B
0.361246,0.487343,W
0.513426,0.887536,W
1.939883,0.652584,B
1.362508,0.256039,B
0.596449,0.385939,W
1.304235,0.252314,B
1.259423,0.097611,B
0.874004,0.572693,W
1.558008,0.734383,B
1.580206,0.654014,B
1.585678,0.234483,B
0.850728,0.60657,W
1.323481,0.887583,B
0.41217,0.292898,W
0.378919,0.677693,W
0.021022,0.716049,W
1.22059,0.40742,B
1.468686,0.591763,B
1.287355,0.379994,B
1.834854,0.753061,B
0.210409,0.862667,W
1.776878,0.472729,B
0.294711,0.593663,W
1.751882,0.840733,B
1.603221,0.445406,B
1.424791,0.715074,B
0.36371,0.050994,W
0.930607,0.196265,W
1.347539,0.315471,B
0.738654,0.260443,W
1.858313,0.818851,B
1.397551,0.010504,B
0.230774,0.482484,W
0.532666,0.916093,W
1.304306,0.69762,B
0.345351,0.542233,W
0.11791,0.477359,W
0.294843,0.634132,W
0.24484,0.232889,W
1.461256,0.955453,B
1.873654,0.44462,B
0.560398,0.620432,W
1.459025,0.958479,B
0.335465,0.938113,W
1.39023,0.916003,B
1.697207,0.051175,B
0.569108,0.113213,W
0.173763,0.881769,W
0.459338,0.847732,W
1.810316,0.714752,B
0.253326,0.305254,W
1.609725,0.539333,B
1.655967,0.803682,B
1.014375,0.322597,B
0.712207,0.017878,W
1.107598,0.732534,B
0.380821,0.79657,W
1.760813,0.729979,B
0.751206,0.26942,W
1.580298,0.037058,B
0.142582,0.656904,W
1.348235,0.24484,B
0.839468,0.061753,W
0.328689,0.031724,W
1.842128,0.667088,B
0.244192,0.260887,W
0.949055,0.967152,W
0.389506,0.737114,W
0.374504,0.433877,W
0.0713,0.270973,W
1.56063,0.241774,B
0.360724,0.189134,W
0.92769,0.677874,W
0.856778,0.166547,W
0.008978,0.520444,W
0.975967,0.120823,W
0.892129,0.458725,W
0.764893,0.198523,W
0.374531,0.197287,W
1.244085,0.239634,B
1.894479,0.652671,B
0.741,0.548684,W
0.181137,0.111724,W
0.628266,0.916874,W
1.164614,0.53659,B
1.583339,0.697124,B
0.180462,0.534076,W
1.205526,0.642771,B
1.68536,0.330401,B
1.871479,0.33403,B
1.748553,0.029271,B
0.476905,0.355468,W
1.846643,0.638323,B
0.943745,0.140112,W
0.41102,0.892192,W
1.750012,0.065663,B
1.909139,0.880868,B
1.846857,0.841904,B
1.505518,0.606658,B
0.125083,0.143862,W
0.808612,0.588566,W
0.691715,0.108722,W
1.181756,0.667314,B
0.06369,0.933518,W
0.520502,0.217518,W
1.835944,0.472161,B
1.182852,0.510343,B
0.85722,0.451354,W
0.412853,0.94725,W
0.821943,0.400737,W
1.012139,0.997007,B
0.436394,0.897203,W
0.895317,0.616257,W
0.976527,0.575862,W
0.143278,0.076608,W
1.627978,0.172004,B
1.295479,0.339411,B
0.061833,0.620858,W
0.916152,0.360193,W
1.451235,0.919048,B
0.077534,0.145387,W
1.713018,0.635027,B
0.079463,0.863992,W
1.748686,0.552351,B
1.82146,0.744631,B
1.085375,0.324806,B
0.499309,0.134607,W
1.853632,0.758813,B
0.474512,0.161984,W
1.74573,0.115329,B
1.026208,0.883492,B
1.926395,0.098905,B
1.697371,0.726467,B
0.732104,0.078002,W
1.916541,0.346735,B
0.46632,0.114741,W
1.522446,0.385489,B
1.557067,0.24518,B
1.848259,0.079017,B
1.486568,0.912972,B
1.011178,0.603531,B
0.867234,0.836128,W
1.424122,0.815647,B
1.629733,0.339683,B
0.642702,0.702142,W
1.883207,0.65612,B
1.382273,0.470199,B
1.295048,0.795545,B
0.130985,0.589304,W
1.073159,0.28235,B
0.217223,0.668891,W
1.527083,0.294719,B
0.562367,0.518043,W
1.709222,0.857902,B
0.585245,0.226717,W
0.57064,0.871849,W
1.179526,0.797987,B
1.205536,0.041977,B
1.320015,0.223481,B
1.495905,0.735856,B
0.803184,0.68479,W
0.870197,0.473807,W
0.339057,0.528651,W
1.714988,0.72117,B
0.216004,0.178506,W
0.973266,0.435507,W
1.754136,0.190613,B
0.723145,0.33536,W
1.657959,0.885159,B
1.866748,0.874352,B
1.908627,0.270035,B
0.529355,0.451771,W
1.517146,0.059291,B
0.83026,0.265175,W
0.617163,0.216217,W
0.606763,0.060996,W
1.76562,0.835976,B
1.342663,0.580447,B
0.223026,0.793235,W
1.224496,0.207008,B
0.68975,0.714719,W
1.740544,0.169985,B
1.067737,0.211687,B
1.446684,0.321026,B
0.10996,0.284546,W
0.135492,0.864546,W
1.91897,0.023657,B
0.434203,0.460779,W
0.537135,0.829107,W
1.436483,0.937071,B
0.108322,0.267876,W
1.625534,0.794904,B
0.359802,0.858187,W
1.741877,0.594246,B
0.639436,0.374906,W
1.81745,0.917229,B
1.300283,0.791321,B
1.347279,0.134653,B
1.428513,0.707974,B
0.137683,0.561005,W
1.564558,0.748141,B
1.697774,0.031168,B
0.680231,0.544175,W
0.487317,0.299194,W
0.906759,0.249728,W
1.096013,0.899773,B
0.321154,0.434316,W
0.014161,0.779399,W
1.547696,0.588526,B
1.011892,0.248177,B
1.385708,0.165756,B
1.738532,0.833087,B
1.805765,0.94484,B
1.059613,0.943223,B
0.982599,0.118331,W
1.921793,0.532486,B
0.421883,0.538778,W
1.102948,0.135693,B
1.316721,0.791118,B
0.130577,0.809437,W
0.027663,0.83833,W
1.801079,0.995993,B
1.027844,0.941218,B
1.377236,0.835356,B
0.478399,0.672138,W
0.151102,0.961664,W
1.049599,0.798955,B
0.644694,0.064124,W
0.81317,0.37425,W
0.5209,0.742334,W
1.109736,0.33018,B
0.851242,0.840468,W
0.438029,0.614456,W
0.132802,0.131202,W
1.171615,0.801401,B
1.649652,0.264182,B
1.973715,0.007282,B
1.276889,0.806872,B
0.009773,0.219206,W
0.151134,0.421699,W
0.770977,0.19719,W
1.634658,0.299216,B
0.068204,0.507657,W
0.940576,0.25057,W
0.559138,0.930176,W
0.859719,0.689596,W
0.885925,0.982734,W
0.100867,0.701836,W
1.934463,0.273159,B
0.931079,0.067136,W
0.460745,0.46603,W
0.211154,0.298387,W
0.103091,0.12164,W
0.034868,0.478765,W
0.025016,0.558758,W
0.116482,0.526048,W
0.260531,0.518609,W
1.610378,0.785886,B
0.564534,0.131051,W
1.924072,0.475903,B
0.076855,0.805569,W
0.148472,0.96609,W
0.330728,0.582858,W
1.99616,0.246218,B
0.329835,0.514066,W
0.307124,0.946785,W
0.306333,0.897901,W
0.570194,0.174664,W
1.842255,0.050816,B
1.958358,0.680604,B
0.152617,0.061861,W
1.79527,0.96838,B
0.346786,0.968379,W
0.491292,0.222549,W
0.656548,0.31117,W
0.824751,0.518542,W
1.74788,0.051226,B
1.356078,0.948704,B
1.641812,0.814185,B
0.76142,0.667861,W
0.5931,0.269004,W
0.134969,0.539199,W
0.920129,0.186787,W
1.644119,0.779397,B
0.501973,0.348027,W
1.485582,0.54282,B
0.679482,0.061045,W
1.137796,0.753797,B
1.828833,0.248632,B
0.237461,0.66802,W
1.294296,0.562014,B
1.746772,0.40959,B
1.576514,0.318063,B
0.521066,0.261726,W
1.847246,0.331805,B
1.622391,0.704211,B
1.745453,0.390439,B
1.810829,0.243074,B
1.82204,0.5084,B
0.68466,0.801497,W
0.18467,0.807186,W
0.551942,0.872487,W
0.336695,0.359323,W
0.997765,0.587642,W
1.808144,0.485009,B
0.507232,0.604439,W
0.114293,0.815937,W
0.459551,0.169642,W
0.162535,0.393386,W
0.57476,0.529107,W
0.733292,0.538322,W
1.927402,0.42269,B
0.339534,0.72025,W
1.128343,0.474307,B
1.554024,0.891253,B
1.282001,0.736036,B
1.693346,0.842037,B
0.54315,0.747661,W
1.793386,0.90195,B
0.630911,0.434954,W
0.802626,0.059416,W
0.119516,0.779947,W
1.937531,0.212955,B
0.109877,0.948934,W
1.473821,0.679412,B
1.839627,0.868454,B
0.917987,0.826099,W
0.218511,0.666217,W
1.230886,0.730888,B
0.142423,0.883724,W
1.304614,0.8619,B
0.171229,0.778796,W
0.391265,0.055045,W
1.590136,0.375852,B
0.771131,0.141971,W
0.32098,0.637974,W
0.529741,0.059628,W
1.490979,0.153478,B
0.494529,0.831648,W
1.430975,0.181027,B
0.232455,0.917302,W
1.431276,0.67107,B
1.357636,0.354976,B
1.446987,0.369513,B
0.653177,0.22143,W
0.736392,0.025186,W
1.714516,0.343309,B
0.407191,0.738626,W
0.786301,0.597859,W
0.494105,0.082214,W
1.105922,0.90478,B
0.968063,0.372017,W
1.469005,0.152248,B
0.427355,0.742919,W
0.392988,0.838076,W
0.869812,0.671335,W
0.476782,0.566937,W
1.46465,0.851898,B
1.075499,0.70935,B
1.213232,0.3622,B
0.829193,0.386699,W
1.506439,0.063097,B
1.01892,0.228798,B
0.598451,0.671931,W
0.04619,0.336335,W
0.9903,0.475757,W
1.046726,0.088726,B
1.160368,0.515071,B
0.082618,0.142634,W
0.214596,0.779233,W
1.931041,0.264083,B
0.125219,0.70996,W
0.466479,0.475531,W
1.552863,0.586541,B
0.092499,0.913527,W
1.427296,0.920467,B
1.114895,0.883506,B
1.773896,0.323717,B
1.31231,0.99382,B
1.720859,0.98239,B
1.081752,0.961616,B
0.864025,0.291749,W
1.622481,0.174991,B
1.42593,0.38785,B
0.231941,0.481013,W
1.447051,0.455875,B
1.846769,0.769694,B
1.124797,0.323721,B
1.027407,0.448331,B
1.806911,0.227977,B
1.256653,0.487457,B
1.817178,0.455407,B
1.34998,0.180669,B
0.221909,0.285587,W
0.137453,0.433648,W
0.915573,0.960655,W
1.378641,0.463541,B
0.553185,0.047642,W
0.632973,0.385498,W
1.435248,0.186812,B
0.662762,0.710999,W
1.528251,0.078992,B
1.510743,0.706439,B
0.018042,0.540319,W
1.484072,0.406036,B
0.283569,0.638429,W
0.228926,0.465419,W
0.218187,0.882196,W
1.683984,0.266558,B
1.65817,0.021298,B
0.580642,0.868027,W
0.312919,0.588794,W
1.888048,0.567273,B
1.021864,0.920361,B
1.253073,0.004092,B
1.070486,0.988915,B
0.49406,0.029933,W
1.377281,0.321784,B
0.209585,0.831443,W
0.096004,0.882162,W
1.5208,0.976314,B
0.746039,0.121896,W
1.509843,0.428844,B
0.00522,0.513751,W
1.233003,0.584911,B
1.648967,0.026157,B
0.299762,0.777854,W
1.568511,0.661224,B
0.998588,0.05576,W
0.007687,0.526835,W
1.021937,0.238465,B
0.252039,0.790945,W
1.955038,0.629107,B
1.465782,0.791012,B
0.316779,0.280177,W
0.265167,0.386311,W
0.11597,0.063573,W
0.797256,0.616459,W
1.456037,0.178931,B
0.265916,0.499775,W
0.873379,0.851286,W
0.301566,0.309647,W
0.897831,0.613386,W
0.349249,0.19117,W
1.757393,0.247474,B
1.995238,0.755871,B
0.68274,0.431939,W
0.084265,0.734781,W
0.366758,0.037202,W
0.703601,0.218288,W
1.70939,0.683738,B
0.925956,0.475869,W
0.52299,0.348858,W
1.938826,0.090742,B
1.282399,0.600723,B
0.343997,0.066468,W
0.833012,0.203596,W
0.611055,0.618282,W
0.580162,0.386424,W
1.451963,0.855843,B
0.476209,0.708564,W
1.721086,0.40743,B
0.112635,0.696141,W
0.911962,0.905196,W
1.094857,0.093688,B
1.480115,0.330396,B
1.479078,0.50384,B
0.012534,0.353902,W
1.109096,0.178983,B
0.049371,0.70131,W
0.016902,0.260527,W
1.688118,0.745905,B
1.755587,0.689928,B
0.499989,0.154529,W
0.515261,0.534101,W
0.73112,0.909417,W
0.010659,0.977423,W
0.464997,0.338439,W
0.774051,0.739204,W
0.18658,0.516829,W
1.50053,0.894706,B
1.082728,0.534161,B
1.866324,0.144968,B
1.543117,0.294538,B
0.357463,0.218354,W
1.318975,0.628275,B
1.15034,0.53585,B
1.043392,0.660783,B
1.959237,0.391034,B
0.746083,0.791668,W
0.596987,0.625328,W
1.909388,0.885123,B
1.699726,0.476976,B
1.446351,0.935655,B
0.235196,0.835563,W
0.362734,0.183588,W
0.645181,0.162013,W
0.712918,0.913116,W
0.311132,0.91142,W
1.865007,0.941792,B
1.324654,0.112025,B
1.10919,0.579064,B
1.748926,0.930438,B
1.972547,0.057416,B
0.372826,0.559267,W
1.066171,0.57529,B
0.12755,0.052596,W
0.885792,0.946197,W
1.133682,0.521611,B
1.864625,0.135327,B
1.123095,0.16561,B
1.97244,0.721085,B
1.738996,0.741551,B
1.408159,0.20014,B
0.359884,0.696659,W
0.91453,0.420752,W
1.514248,0.367015,B
0.976203,0.709884,W
0.237122,0.541032,W
0.221867,0.849072,W
1.68266,0.699491,B
1.681776,0.860472,B
0.656493,0.947346,W
1.594882,0.318793,B
1.420097,0.637139,B
0.052346,0.055307,W
1.348042,0.503786,B
0.807027,0.01939,W
1.522158,0.290969,B
0.763766,0.604425,W
0.775458,0.064329,W
0.790146,0.691159,W
1.213461,0.73774,B
1.312531,0.352258,B
1.639529,0.39755,B
0.914547,0.383783,W
1.144064,0.410592,B
0.962617,0.624702,W
1.04496,0.587038,B
0.507488,0.897769,W
1.560399,0.67131,B
0.910277,0.624196,W
0.201245,0.472044,W
0.147393,0.535779,W
0.709004,0.751715,W
1.087813,0.64307,B
1.054527,0.243401,B
1.853028,0.488166,B
0.846468,0.164874,W
0.804527,0.755854,W
0.775522,0.952303,W
1.095862,0.038482,B
0.356389,0.183317,W
0.222866,0.84105,W
1.135748,0.883385,B
1.656012,0.835158,B
0.747357,0.391205,W
1.493562,0.242549,B
1.078091,0.629496,B
0.651642,0.383915,W
1.135337,0.25757,B
1.499171,0.455742,B
0.186222,0.185618,W
0.076116,0.466495,W
1.72532,0.75402,B
0.44042,0.551059,W
1.186949,0.080027,B
1.710592,0.135376,B
1.198721,0.769284,B
0.335166,0.778832,W
1.150225,0.469316,B
0.812152,0.575626,W
1.807997,0.251704,B
0.432905,0.127582,W
0.041597,0.723978,W
1.884834,0.209512,B
1.362177,0.7341,B
0.430996,0.844576,W
0.34803,0.496634,W
1.149422,0.813897,B
1.779262,0.641796,B
0.418473,0.742611,W
1.761793,0.266447,B
0.844231,0.226314,W
0.084157,0.549568,W
1.776476,0.423352,B
1.143159,0.414302,B
1.287558,0.975643,B
1.323858,0.460239,B
1.284403,0.305116,B
1.861231,0.268003,B
0.362612,0.190269,W
1.788623,0.235832,B
1.261927,0.96367,B
0.950272,0.457309,W
1.1545,0.984785,B
1.245483,0.034634,B
1.977931,0.311573,B
1.192428,0.575663,B
1.038419,0.118169,B
0.418885,0.929369,W
0.902273,0.884614,W
0.207614,0.326794,W
1.081794,0.058004,B
1.07421,0.822446,B
1.495797,0.059762,B
1.855901,0.959873,B
0.94106,0.273578,W
0.365563,0.759905,W
0.840345,0.671936,W
0.8032,0.815421,W
0.094225,0.502659,W
0.979775,0.558405,W
1.517617,0.501054,B
0.519173,0.112348,W
0.128656,0.8525,W
1.126778,0.660995,B
0.700948,0.0403,W
1.869746,0.661279,B
1.053225,0.480249,B
1.858904,0.535082,B
0.908634,0.523455,W
0.9039,0.831459,W
0.739978,0.156382,W
1.342618,0.788689,B
0.844996,0.340105,W
1.513742,0.321008,B
1.360369,0.761059,B
0.690534,0.798377,W
1.377864,0.958488,B
0.149778,0.566223,W
0.015673,0.490492,W
0.411983,0.891714,W
0.239739,0.702197,W
0.133847,0.949104,W
0.528293,0.472625,W
0.097558,0.699785,W
0.675658,0.102494,W
0.338249,0.683067,W
1.677091,0.639958,B
1.163347,0.92254,B
0.390571,0.188052,W
1.741836,0.349443,B
1.228328,0.618832,B
1.354125,0.278351,B
0.403693,0.321444,W
1.276704,0.119279,B
0.240011,0.470334,W
0.109355,0.440021,W
1.650687,0.601597,B
1.193659,0.622948,B
0.765258,0.07932,W
1.146766,0.443072,B
1.593693,0.881393,B
1.160635,0.54445,B
1.439887,0.815507,B
1.064567,0.407626,B
1.908407,0.58721,B
1.808441,0.922321,B
0.805269,0.137529,W
1.59357,0.411431,B
0.556625,0.80726,W
1.058764,0.22511,B
0.995946,0.780749,W
0.417275,0.483411,W
1.267394,0.849258,B
0.080605,0.031103,W
1.187677,0.030758,B
1.356072,0.950493,B
0.373497,0.191049,W
1.481625,0.168898,B
0.732362,0.990695,W
0.175959,0.034421,W
0.163079,0.207504,W
1.139791,0.620304,B
0.458491,0.806814,W
0.063167,0.337208,W
0.443747,0.517113,W
1.882198,0.072677,B
1.39934,0.785527,B
1.5343,0.696465,B
1.948625,0.418998,B
1.416895,0.72593,B
1.604988,0.662161,B
0.396947,0.824107,W
1.185413,0.056235,B
0.382631,0.704974,W
0.171675,0.19977,W
0.632747,0.566041,W
1.823971,0.076067,B
1.772073,0.788408,B
1.833643,0.43254,B
1.893329,0.225041,B
0.463515,0.942218,W
0.281536,0.367627,W
1.208225,0.754311,B
1.144845,0.14288,B
0.199399,0.454924,W
0.437526,0.572879,W
0.908308,0.549194,W
1.712483,0.452169,B
0.932305,0.099763,W
1.525405,0.44121,B
0.084537,0.442032,W
0.765224,0.767676,W
0.230311,0.942912,W
0.303265,0.62729,W
1.545244,0.004208,B
1.791094,0.701553,B
0.704545,0.284077,W
0.711454,0.661536,W
1.31871,0.283595,B
1.202731,0.121005,B
1.314002,0.251119,B
1.651061,0.184447,B
0.972227,0.467926,W
1.478715,0.629489,B
0.450102,0.989149,W
0.200007,0.289315,W
1.09732,0.077961,B
0.230878,0.146949,W
1.717356,0.116381,B
1.042258,0.611089,B
0.230607,0.584529,W
1.12538,0.188914,B
1.019346,0.665336,B
1.195842,0.30711,B
0.272357,0.893266,W
1.30181,0.788094,B
1.207303,0.830246,B
0.893954,0.922725,W
0.228623,0.200591,W
1.375193,0.241706,B
0.480398,0.389382,W
1.062452,0.744804,B
1.590943,0.796517,B
1.289313,0.882473,B
0.400947,0.39971,W
1.746744,0.300029,B
0.60051,0.611291,W
1.263286,0.774307,B
0.829421,0.836542,W
0.659806,0.240131,W
1.766751,0.563954,B
1.149546,0.514306,B
0.556759,0.883732,W
0.368204,0.914185,W
1.600854,0.129264,B
0.6248,0.920608,W
0.972962,0.442468,W
0.120845,0.757715,W
1.943535,0.301899,B
1.072266,0.457029,B
0.745508,0.577468,W
0.433388,0.826448,W
1.037539,0.015932,B
1.344409,0.269063,B
0.086293,0.111538,W
0.739556,0.919271,W
1.947135,0.133475,B
0.165921,0.000665,W
0.295654,0.061969,W
1.968586,0.797594,B
0.583508,0.306978,W
0.710497,0.204337,W
1.368764,0.978452,B
0.213438,0.110403,W
1.907627,0.955028,B
1.000593,0.007727,B
0.508717,0.199365,W
0.063808,0.097703,W
0.642283,0.124423,W
0.050235,0.290801,W
0.639137,0.436729,W
0.758084,0.26696,W
1.105745,0.124155,B
1.422533,0.899946,B
0.273373,0.292837,W
1.258168,0.507397,B
0.688843,0.372246,W
1.908386,0.606095,B
0.81404,0.092592,W
0.487805,0.11597,W
0.541396,0.517353,W
0.325891,0.534081,W
0.251539,0.004463,W
0.384838,0.77646,W
1.483003,0.75694,B
1.314117,0.04829,B
1.739139,0.349664,B
0.557364,0.997363,W
0.793465,0.13615,W
0.647748,0.705272,W
0.773032,0.222905,W
0.320475,0.353721,W
1.586551,0.002994,B
1.773027,0.768372,B
0.665296,0.126276,W
1.729887,0.403364,B
0.367925,0.850969,W
0.886631,0.536286,W
0.793856,0.180646,W
1.444801,0.494267,B
1.529006,0.466276,B
0.762911,0.161293,W
0.88352,0.311664,W
1.840553,0.59307,B
0.194548,0.432603,W
1.435651,0.663712,B
1.885727,0.013625,B
1.919804,0.058784,B
0.013312,0.90618,W
1.455595,0.358969,B
1.712951,0.413695,B
0.32131,0.182616,W
0.795037,0.047387,W
0.868693,0.91744,W
1.696496,0.865109,B
1.219195,0.230646,B
1.630559,0.070494,B
1.637952,0.838589,B
1.941639,0.870631,B
1.856029,0.903232,B
0.612241,0.559205,W
1.885871,0.849783,B
0.340118,0.340612,W
1.545453,0.350803,B
0.212571,0.818269,W
1.340065,0.736615,B
0.819845,0.330782,W
1.884583,0.27722,B
0.694107,0.215808,W
0.245085,0.014101,W
0.065984,0.243501,W
1.775254,0.055805,B
1.898718,0.909968,B
0.541559,0.012298,W
0.92283,0.676422,W
1.627843,0.392144,B
1.453414,0.894098,B
0.793211,0.239819,W
1.694777,0.03582,B
1.125376,0.763156,B
0.267465,0.954497,W
0.666586,0.181524,W
1.564667,0.78661,B
1.20319,0.173585,B
1.762732,0.264762,B
0.556174,0.237129,W
1.04073,0.605815,B
1.634111,0.037547,B
0.254589,0.243798,W
1.936622,0.600472,B
1.474109,0.859238,B
0.533709,0.885794,W
1.978308,0.17375,B
0.896679,0.935233,W
1.871927,0.962619,B
0.087208,0.283281,W
1.91683,0.898362,B
1.163247,0.581243,B
0.090641,0.085692,W
0.367884,0.776393,W
0.142219,0.849705,W
1.468614,0.41931,B
1.205772,0.117122,B
1.530559,0.722706,B
0.777237,0.240028,W
0.965078,0.567232,W
0.340952,0.061493,W
0.015698,0.359844,W
0.3825,0.092808,W
0.204669,0.801831,W
0.514417,0.187095,W
0.708565,0.068871,W
0.934545,0.524047,W
1.332842,0.285075,B
0.696861,0.244216,W
1.983609,0.32172,B
0.323215,0.922542,W
0.036343,0.695786,W
1.288346,0.172439,B
1.897704,0.526094,B
1.699801,0.396847,B
0.596508,0.666212,W
0.184241,0.652558,W
1.940358,0.648912,B
1.075195,0.376548,B
0.137733,0.743091,W
1.642452,0.762387,B
0.701625,0.914226,W
0.778779,0.973868,W
0.128748,0.900556,W
1.405288,0.062353,B
0.969135,0.566767,W
0.972784,0.778018,W
0.22968,0.056265,W
0.443149,0.470284,W
0.792317,0.257642,W
1.842624,0.671014,B
0.646423,0.955759,W
0.096099,0.08079,W
1.520914,0.670105,B
0.223575,0.725588,W
0.85234,0.93736,W
1.536209,0.298783,B
1.125044,0.030521,B
1.695224,0.374101,B
0.955277,0.426014,W
0.32153,0.621927,W
0.651742,0.812589,W
1.775084,0.000616,B
1.029649,0.963283,B
0.692643,0.179746,W
0.379526,0.596864,W
1.577228,0.414601,B
0.474872,0.42723,W
1.632161,0.266211,B
0.395603,0.543324,W
1.567859,0.664423,B
1.092474,0.094193,B
0.740673,0.334129,W
1.465481,0.034752,B
0.856333,0.632264,W
1.833403,0.022097,B
1.983262,0.79659,B
0.864641,0.675544,W
0.534072,0.094707,W
0.340945,0.677966,W
1.167703,0.846074,B
1.735901,0.932667,B
1.788497,0.925541,B
0.40549,0.649804,W
0.709767,0.072352,W
1.171874,0.752988,B
1.066478,0.337803,B
1.296666,0.918202,B
1.492265,0.436739,B
1.944374,0.914943,B
0.566621,0.538688,W
1.812094,0.559671,B
