@relation train

@attribute x numeric
@attribute y numeric
@attribute color {B,W}

@data
0.725482,0.491863,W
0.295381,0.38449,W
1.538445,0.676265,B
0.733301,0.024156,W
0.378513,0.317194,W
0.13361,0.964262,W
1.493355,0.900108,B
0.581776,0.771894,W
0.395214,0.508523,W
1.14221,0.964962,B
1.153454,0.410697,B
0.855807,0.301464,W
0.748501,0.589171,W
1.577586,0.740832,B
1.725694,0.66917,B
1.438497,0.456873,B
0.384708,0.914219,W
0.028847,0.177574,W
1.856527,0.146585,B
0.46046,0.858788,W
1.492248,0.292725,B
1.0302,0.89711,B
0.707678,0.024811,W
1.096844,0.326499,B
0.507797,0.045062,W
0.276826,0.236374,W
0.288724,0.360679,W
1.933603,0.670387,B
1.86453,0.926243,B
1.437214,0.510657,B
1.07987,0.598571,B
0.69836,0.207099,W
0.096716,0.479565,W
0.84298,0.37551,W
1.539096,0.014075,B
1.782559,0.747022,B
0.638874,0.876225,W
0.846796,0.486999,W
1.927932,0.834834,B
0.769304,0.824011,W
0.773231,0.78896,W
1.208006,0.000424,B
1.846853,0.537428,B
0.280476,0.87419,W
1.589286,0.731533,B
0.923864,0.023299,W
1.881731,0.049668,B
0.102289,0.411998,W
1.973822,0.899358,B
1.360832,0.670448,B
1.825059,0.122117,B
0.231322,0.531186,W
0.819607,0.009022,W
0.832296,0.31737,W
1.037494,0.12816,B
1.225121,0.913705,B
0.810889,0.483117,W
1.706385,0.542804,B
0.661576,0.087008,W
0.739442,0.047126,W
0.06058,0.01694,W
0.63613,0.676581,W
1.722374,0.241147,B
1.37595,0.288348,B
1.914595,0.069051,B
1.758051,0.145009,B
1.046656,0.316888,B
0.925726,0.256009,W
1.613742,0.61527,B
1.496152,0.242498,B
1.097659,0.785517,B
1.709115,0.742085,B
0.033996,0.725302,W
0.053928,0.615638,W
1.700337,0.324964,B
0.949334,0.792442,W
0.915952,0.479672,W
1.634019,0.583542,B
1.399193,0.18455,B
0.125941,0.189756,W
0.04529,0.992905,W
0.098017,0.292806,W
1.114389,0.343302,B
0.147912,0.691229,W
1.027455,0.739246,B
1.472973,0.423074,B
0.112224,0.369493,W
1.24303,0.302455,B
1.613087,0.59673,B
1.494359,0.05443,B
1.610914,0.947471,B
1.217089,0.01904,B
0.471066,0.859069,W
1.5685,0.656455,B
0.07652,0.197548,W
0.88862,0.302196,W
0.334882,0.593294,W
0.581273,0.969072,W
1.899103,0.220945,B
0.767421,0.353951,W
1.783855,0.603268,B
0.590014,0.892453,W
0.910935,0.113862,W
1.359949,0.208138,B
1.152133,0.973383,B
1.345399,0.071035,B
0.181787,0.742025,W
1.307643,0.940819,B
0.995105,0.721557,W
0.197359,0.052043,W
1.439614,0.328627,B
0.332607,0.774975,W
0.782187,0.611145,W
0.620184,0.070641,W
1.743853,0.785414,B
0.424565,0.007399,W
1.873964,0.66595,B
1.945948,0.301757,B
0.241865,0.125004,W
1.220529,0.317101,B
1.077271,0.597681,B
1.814443,0.253023,B
1.613064,0.028753,B
1.734182,0.587479,B
0.215749,0.527264,W
0.13709,0.905879,W
1.578619,0.547559,B
1.703782,0.542999,B
1.301839,0.685426,B
1.127105,0.711075,B
0.433504,0.158984,W
1.555965,0.16406,B
0.609287,0.866752,W
1.630907,0.966242,B
1.566781,0.709738,B
1.541144,0.690331,B
0.152795,0.267643,W
1.379871,0.479444,B
0.734356,0.2262,W
0.835292,0.193411,W
1.395821,0.966797,B
1.066482,0.861452,B
1.799749,0.901607,B
0.538995,0.469564,W
1.854966,0.957805,B
1.398421,0.867605,B
1.50137,0.496397,B
0.909926,0.926746,W
0.840132,0.093893,W
0.858112,0.967976,W
1.635338,0.134877,B
1.743942,0.743742,B
1.212955,0.281602,B
0.404814,0.276418,W
1.261716,0.70761,B
0.053953,0.958704,W
1.42794,0.01672,B
1.247959,0.504965,B
0.27418,0.381422,W
0.70906,0.984056,W
1.275111,0.482677,B
1.8314,0.499319,B
1.277079,0.114309,B
0.999482,0.246001,W
1.60543,0.565178,B
1.192101,0.757621,B
1.24256,0.96113,B
1.485315,0.488348,B
0.740441,0.689869,W
1.668803,0.646227,B
0.627125,0.804947,W
1.375832,0.22854,B
1.915331,0.710817,B
0.115187,0.893689,W
1.054114,0.200252,B
1.122148,0.035806,B
1.002079,0.38906,B
0.738368,0.91457,W
0.520311,0.067907,W
1.138259,0.603643,B
0.811835,0.392747,W
0.00641,0.202292,W
1.117586,0.832869,B
0.349138,0.723261,W
0.566562,0.697471,W
1.813944,0.349227,B
1.119133,0.788436,B
1.11515,0.474897,B
1.386392,0.55806,B
0.217091,0.708943,W
0.28982,0.942419,W
1.457552,0.205414,B
0.342817,0.716014,W
1.059979,0.154227,B
1.160854,0.600649,B
1.101212,0.183348,B
1.488037,0.729356,B
1.309637,0.071607,B
1.087561,0.599251,B
0.698981,0.18417,W
0.489914,0.49026,W
0.883774,0.639782,W
0.630976,0.695259,W
0.975527,0.351262,W
0.532387,0.191322,W
0.437904,0.444875,W
0.971814,0.727573,W
0.080338,0.343173,W
